App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
Awf Athlete 1 - watch face,PEGI 3,£0.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.amoledwatchfaces.athlete1,"Jun 16, 2022","Jun 14, 2022",100+ ,Varies with device,MC
"Relive: Run, Ride, Hike & more",Parental guidance • Parental Guidance Recommended,0,True,4.4,276K,https://play.google.com/store/apps/details?id=cc.relive.reliveapp,"Jun 23, 2022","Mar 21, 2017","10,000,000+ ",3.107.2,MC
Daily Ab Workout,PEGI 3,£3.79,False,4.6,3.12K,https://play.google.com/store/apps/details?id=com.tinymission.dailyabworkoutpaid,"Aug 24, 2021","Dec 5, 2010","100,000+ ",6.38,MC
Buttocks Workout - Fitness App,PEGI 3,0,True,4.9,368K,https://play.google.com/store/apps/details?id=buttocksworkout.hipsworkouts.forwomen.legworkout,"Apr 27, 2022","Sep 13, 2017","10,000,000+ ",1.0.50,MC
Paired: Couples & Relationship,PEGI 3,0,True,3.8,7.86K,https://play.google.com/store/apps/details?id=com.getpaired.app,"Jun 16, 2022","Sep 17, 2020","500,000+ ",0.744,MC
Beep Test Pro,PEGI 3,£1.69,False,4.3,75,https://play.google.com/store/apps/details?id=rudy.android.beeppro,"Mar 30, 2022","Apr 17, 2014","10,000+ ",4.64,MC
Awf RUN 4 - watch face,PEGI 3,£1.19,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.amoledwatchfaces.run4,"May 6, 2022","May 6, 2022",100+ ,Varies with device,MC
FitOn Workouts & Fitness Plans,PEGI 3,0,True,4.8,83.5K,https://play.google.com/store/apps/details?id=com.fiton.android,"May 25, 2022","Dec 17, 2018","5,000,000+ ",Varies with device,MC
Loóna: Bedtime Calm & Relax,PEGI 3,0,True,4.5,22.5K,https://play.google.com/store/apps/details?id=co.loona,"Jun 20, 2022","Jun 19, 2020","1,000,000+ ",2.13,MC
"Centr, by Chris Hemsworth",PEGI 3,0,True,4.6,12.3K,https://play.google.com/store/apps/details?id=com.centr.app,"Jun 21, 2022","Dec 15, 2019","1,000,000+ ",4.11.0.20220527.1,MC
Awf Pace 2 - watch face,PEGI 3,£1.29,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfpace2,"May 9, 2022","Jan 19, 2022",500+ ,Varies with device,MC
STEPN,PEGI 3,0,False,4.2,22.9K,https://play.google.com/store/apps/details?id=com.bcy.fsapp,"Jun 17, 2022","Feb 5, 2022","1,000,000+ ",0.7.3,MC
Geocaching®,Parental guidance • Parental Guidance Recommended,0,True,4.5,125K,https://play.google.com/store/apps/details?id=com.groundspeak.geocaching.intro,"Jun 21, 2022","Apr 15, 2014","10,000,000+ ",9.5.0,MC
My Macros+,PEGI 3,£2.89,True,4.3,4.89K,https://play.google.com/store/apps/details?id=mymacros.com.mymacros,"Jun 4, 2022","Oct 21, 2016","50,000+ ",2022.08,MC
Awf Polar - watch face,PEGI 3,£1.89,False,4.4,246,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfpolar,"May 16, 2022","Sep 1, 2021","10,000+ ",Varies with device,MC
Lucky Step,PEGI 18 • Simulated Gambling,0,True,3.2,94.2K,https://play.google.com/store/apps/details?id=com.luckandhealth.walkingtracker.pedometer,"Jun 12, 2022","Nov 30, 2021","10,000,000+ ",1.0.35,MC
Yoga-Go: Yoga For Weight Loss,PEGI 3,0,True,4.5,58.7K,https://play.google.com/store/apps/details?id=net.beginners.weight.loss.workout.women.yoga.go,"Jun 16, 2022","Jun 6, 2019","10,000,000+ ",4.7.1,MC
Daily Yoga: Fitness+Meditation,PEGI 3,0,True,4.9,143K,https://play.google.com/store/apps/details?id=com.dailyyoga.inc,"Jun 14, 2022","Jun 2, 2012","10,000,000+ ",8.14.00,MC
Fastic - Intermittent Fasting,Parental guidance • Parental Guidance Recommended,0,True,4.6,391K,https://play.google.com/store/apps/details?id=de.fastic.app,"Jun 15, 2022","Apr 23, 2019","5,000,000+ ",1.98.2,MC
Fasting - Intermittent Fasting,PEGI 3,0,True,4.9,541K,https://play.google.com/store/apps/details?id=bodyfast.zero.fastingtracker.weightloss,"Jun 15, 2022","Oct 25, 2019","10,000,000+ ",1.5.3,MC
WalkFit: Walking App,PEGI 3,0,True,3.4,42K,https://play.google.com/store/apps/details?id=com.walkfit.weightloss.steptracker.pedometer,"Jun 23, 2022","Mar 2, 2020","10,000,000+ ",2.22.2,MC
BetterMe: Health Coaching,PEGI 3,0,True,3.9,215K,https://play.google.com/store/apps/details?id=com.gen.workoutme,"Jun 9, 2022","Jul 27, 2017","10,000,000+ ",6.3.2,MC
Lose Weight App for Men,PEGI 3,0,True,4.9,1.65M,https://play.google.com/store/apps/details?id=menloseweight.loseweightappformen.weightlossformen,"May 11, 2022","Mar 7, 2019","50,000,000+ ",1.0.41,MC
Wocute - Period Calendar,PEGI 3,0,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.meiqijiacheng.wocute,"Jun 2, 2022","Dec 3, 2021","1,000,000+ ",1.3.3,MC
Lose Weight at Home in 30 Days,PEGI 3,0,True,4.9,869K,https://play.google.com/store/apps/details?id=loseweight.weightloss.workout.fitness,"May 24, 2022","Jul 31, 2017","50,000,000+ ",1.064.GP,MC
Daily Workouts,PEGI 3,£18.49,False,4.7,6.73K,https://play.google.com/store/apps/details?id=com.tinymission.dailyworkoutspaid,"Aug 24, 2021","Dec 3, 2012","50,000+ ",6.38,MC
