,App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Application Type,Country Count,Countries
6120,MammaMage 2.0,PEGI 3,2.79,True,0.0,0,https://play.google.com/store/apps/details?id=com.mammamage.app2,"Nov 16, 2020","Aug 25, 2020","5,000+",1.0.4,HEALTH AND FITNESS,42,"SE,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,DE,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6121,WalkFit: Walking App,PEGI 3,0.0,True,3.4,42000,https://play.google.com/store/apps/details?id=com.walkfit.weightloss.steptracker.pedometer,"Jun 23, 2022","Mar 2, 2020","10,000,000+",2.22.2,HEALTH AND FITNESS,40,"SE,GB,GF,GP,DK,GR,RE,PM,NL,MC,MT,NO,BL,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,VA,NC,AX,LI,GI,SM,IT,HR,PT,FO,SJ,PF,RO,IE,GL,EE,HU"
6122,Mental Health App & Community,None,0.0,False,4.7,1500,https://play.google.com/store/apps/details?id=org.twentyninek.app,"Apr 28, 2022","Jul 5, 2019","100,000+",1.32.2,HEALTH AND FITNESS,2,"SE,PT"
6123,Lose Weight App for Men,PEGI 3,0.0,True,4.9,1650000,https://play.google.com/store/apps/details?id=menloseweight.loseweightappformen.weightlossformen,"May 11, 2022","Mar 7, 2019","50,000,000+",1.0.41,HEALTH AND FITNESS,50,"SE,FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MC,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6124,Get Running,PEGI 3,2.39,False,4.6,483,https://play.google.com/store/apps/details?id=uk.co.splendid_things.android.getrunning,"Jan 7, 2020","Jun 28, 2012","10,000+",3.14,HEALTH AND FITNESS,1,SE
6125,Lose Weight at Home in 30 Days,PEGI 3,0.0,True,4.9,869000,https://play.google.com/store/apps/details?id=loseweight.weightloss.workout.fitness,"May 24, 2022","Jul 31, 2017","50,000,000+",1.064.GP,HEALTH AND FITNESS,41,"SE,GF,GP,DK,GR,PL,RE,PM,NL,MC,MT,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,VA,NC,AX,LI,GI,SM,IT,HR,FO,IS,SJ,PF,RO,SK,GL,SI,EE,HU"
6126,Nordic Wellness,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=se.nordicwellness.brp,"Mar 2, 2020","Oct 3, 2018","100,000+",Varies with device,HEALTH AND FITNESS,1,SE
6127,Mitt Friskis,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=se.brpsystems.friskissvettis,"May 6, 2022","Oct 28, 2019","10,000+",2.27.20,HEALTH AND FITNESS,1,SE
6128,Asana Rebel: Get in Shape,PEGI 3,0.0,True,4.5,51700,https://play.google.com/store/apps/details?id=com.asanayoga.asanarebel,"Jun 5, 2022","Oct 19, 2016","5,000,000+",6.0.0.5734,HEALTH AND FITNESS,43,"SE,FR,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,CY,WF,BE,NC,AX,LI,DE,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6129,StrengthLog – Workout Tracker,PEGI 3,0.0,True,4.1,1430,https://play.google.com/store/apps/details?id=com.styrkelabbet.Styrkelabbet,"Jun 16, 2022","Oct 23, 2018","100,000+",5.1.1,HEALTH AND FITNESS,2,"SE,FI"
6130,Freeletics: Fitness Workouts,PEGI 3,0.0,True,4.2,230000,https://play.google.com/store/apps/details?id=com.freeletics.lite,"Jun 22, 2022","Jan 2, 2014","10,000,000+",22.23.0,HEALTH AND FITNESS,45,"SE,FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,CY,WF,BG,BE,NC,AX,LI,DE,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6131,Pedometer - Step Counter App,PEGI 3,0.0,True,4.8,757000,https://play.google.com/store/apps/details?id=com.tayu.tau.pedometer,"May 22, 2022","Jun 4, 2013","50,000,000+",5.40,HEALTH AND FITNESS,50,"SE,FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MC,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6132,The Wonder Weeks,PEGI 3,3.99,True,4.2,36600,https://play.google.com/store/apps/details?id=org.twisevictory.apps,"Apr 14, 2022","Jun 13, 2012","1,000,000+",10.7.1,HEALTH AND FITNESS,46,"SE,FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,DE,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6133,Vila dig i form,PEGI 3,5.99,False,0.0,0,https://play.google.com/store/apps/details?id=se.luxforlag.vila_dig_i_form,"Jun 1, 2016","May 25, 2014","5,000+",2.0,HEALTH AND FITNESS,1,SE
6134,"Fitify: Fitness, Home Workout",PEGI 3,0.0,True,4.0,85700,https://play.google.com/store/apps/details?id=com.fitifyworkouts.bodyweight.workoutapp,"Jun 13, 2022","May 31, 2018","10,000,000+",Varies with device,HEALTH AND FITNESS,42,"SE,FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,WF,BE,NC,AX,LI,DE,IT,HR,PT,FO,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6136,Mon Coach IG Bas,PEGI 3,1.59,False,0.0,0,https://play.google.com/store/apps/details?id=air.fr.moati.pierre.montitool,"May 12, 2018","Nov 29, 2014","1,000+",3.2.1,HEALTH AND FITNESS,1,FR
6141,Femometer - Fertility Tracker,PEGI 3,0.0,True,4.7,35200,https://play.google.com/store/apps/details?id=com.bm.android.thermometer,"Jun 23, 2022","Jul 1, 2018","1,000,000+",5.13.0(4060),HEALTH AND FITNESS,11,"FR,AT,MC,LU,VA,LI,DE,GI,SM,IT,HR"
6143,Yuka - Food & cosmetic scan,PEGI 3,0.0,True,4.6,83200,https://play.google.com/store/apps/details?id=io.yuka.android,"Jun 15, 2022","Jun 21, 2019","10,000,000+",4.21,HEALTH AND FITNESS,16,"FR,GB,GF,GP,RE,BL,LU,MQ,MF,YT,BE,NC,DE,IT,IE,ES"
6144,Blood Pressure Monitor & Info,PEGI 3,0.0,True,4.9,731,https://play.google.com/store/apps/details?id=com.istore.bloodpressuremonitor.bpmonitor,"May 31, 2022","Apr 29, 2022","100,000+",1.4,HEALTH AND FITNESS,40,"FR,GF,GP,GR,PL,PM,NL,AT,MC,BL,LU,MQ,MF,CZ,YT,CY,WF,BG,BE,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,HU"
6146,Yoga | Down Dog,PEGI 3,0.0,True,4.9,253000,https://play.google.com/store/apps/details?id=com.downdogapp,"May 24, 2022","Feb 29, 2016","5,000,000+",6.2.1,HEALTH AND FITNESS,10,"FR,NL,MC,VA,GI,SM,IT,PT,IS,ES"
6147,adidas Training: Home Workout,PEGI 3,0.0,True,4.5,237000,https://play.google.com/store/apps/details?id=com.runtastic.android.results.lite,"Jun 16, 2022","Nov 12, 2015","10,000,000+",6.22,HEALTH AND FITNESS,5,"FR,GR,AT,DE,IT"
6148,7Mind: Meditation reinvented,PEGI 3,0.0,True,4.7,18400,https://play.google.com/store/apps/details?id=de.sevenmind.android,"Jun 21, 2022","Apr 7, 2015","1,000,000+",2.60.0,HEALTH AND FITNESS,3,"FR,AT,DE"
6149,"Decathlon Coach - fitness, run",PEGI 3,0.0,False,3.9,49300,https://play.google.com/store/apps/details?id=com.geonaute.geonaute,"Jun 21, 2022","Nov 7, 2014","1,000,000+",2.11.2,HEALTH AND FITNESS,2,"FR,RE"
6150,Compte ameli,PEGI 3,0.0,False,4.6,342000,https://play.google.com/store/apps/details?id=fr.cnamts.it.activity,"Apr 20, 2022","Apr 2, 2013","10,000,000+",18.0.5,HEALTH AND FITNESS,2,"FR,RE"
6152,MeetYou - Period Tracker,PEGI 3,0.0,True,4.0,10100,https://play.google.com/store/apps/details?id=com.meetyou.intl,"Jun 20, 2022","Feb 21, 2022","5,000,000+",1.8.0,HEALTH AND FITNESS,30,"FR,GB,GF,GP,RE,PM,AT,MC,BL,MQ,MF,YT,CY,WF,VA,NC,AX,LI,DE,GI,SM,IT,PT,FO,IS,SJ,PF,IE,ES,GL"
6153,Kinomap,PEGI 3,0.0,True,3.5,5910,https://play.google.com/store/apps/details?id=com.kinomap.training,"Jun 22, 2022","Jan 8, 2018","500,000+",2.46.3,HEALTH AND FITNESS,4,"FR,NL,CZ,HU"
6154,7 Minute Workout Pro,PEGI 3,2.39,False,4.5,4070,https://play.google.com/store/apps/details?id=com.popularapp.sevenminspro,"Sep 19, 2018","Oct 22, 2015","50,000+",Varies with device,HEALTH AND FITNESS,45,"FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,DE,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6155,Heart Rate Monitor - Pulse App,PEGI 3,0.0,True,4.8,36600,https://play.google.com/store/apps/details?id=heartratemonitor.heartrate.pulse.pulseapp,"Jun 20, 2022","Jan 14, 2022","1,000,000+",1.0.2,HEALTH AND FITNESS,34,"FR,GB,GF,GP,GR,PL,PM,NL,AT,MC,BL,MQ,MF,YT,WF,BE,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,IE,ES,GL"
6159,Foodvisor - Nutrition & Diet,PEGI 3,0.0,True,3.5,7300,https://play.google.com/store/apps/details?id=io.foodvisor.foodvisor,"May 2, 2022","Feb 8, 2018","500,000+",4.2.2,HEALTH AND FITNESS,5,"FR,MT,BE,HR,HU"
6161,Pedometer - Step Counter,PEGI 3,0.0,True,4.9,710000,https://play.google.com/store/apps/details?id=pedometer.stepcounter.calorieburner.pedometerforwalking,"Apr 29, 2022","Jan 26, 2018","10,000,000+",2.2.0,HEALTH AND FITNESS,37,"FR,GF,GP,DK,GR,PL,RE,PM,MC,BL,LU,MQ,MF,CZ,YT,LT,LV,WF,BG,VA,NC,AX,LI,GI,SM,IT,HR,FO,IS,SJ,PF,RO,SK,GL,EE,FI,HU"
6163,Miracle Morning,PEGI 3,4.49,False,0.0,0,https://play.google.com/store/apps/details?id=org.miracle.morning,"Jun 3, 2022","Dec 31, 2021","1,000+",1.0.87,HEALTH AND FITNESS,47,"FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MC,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,VA,NC,AX,LI,DE,GI,SM,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6164,STAmina Apnea Trainer,PEGI 3,6.99,False,4.9,2470,https://play.google.com/store/apps/details?id=com.squarecrowdapps.stamina,"Jun 7, 2022","Sep 28, 2014","10,000+",5.1.2,HEALTH AND FITNESS,41,"FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6165,Zepp Life(MiFit),PEGI 3,0.0,True,3.9,2530000,https://play.google.com/store/apps/details?id=com.xiaomi.hm.health,"May 28, 2022","Oct 7, 2014","100,000,000+",6.1.2,HEALTH AND FITNESS,42,"FR,GF,GP,DK,GR,PL,PM,NL,MC,MT,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,SK,ES,GL,SI,EE,HU"
6166,Clue Period & Cycle Tracker,PEGI 3,0.0,True,4.6,1140000,https://play.google.com/store/apps/details?id=com.clue.android,"Jun 14, 2022","Oct 9, 2014","10,000,000+",68.0,HEALTH AND FITNESS,34,"FR,GB,GF,GP,DK,RE,PM,NL,MC,NO,BL,MQ,MF,YT,LT,LV,WF,BG,BE,VA,NC,AX,LI,DE,GI,SM,PT,FO,IS,SJ,PF,ES,GL,FI"
6169,QuelProduit,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.quechoisir.quelproduit,"Nov 15, 2021",,"100,000+",1.0016,HEALTH AND FITNESS,1,FR
6170,Mindfulness with Petit BamBou,PEGI 3,0.0,True,4.7,118000,https://play.google.com/store/apps/details?id=com.petitbambou,"Jun 9, 2022","Jun 2, 2015","5,000,000+",5.3.4.gms,HEALTH AND FITNESS,25,"FR,GF,GP,RE,PM,MC,BL,LU,MQ,MF,YT,WF,BE,VA,NC,AX,LI,GI,SM,IT,FO,SJ,PF,ES,GL"
6173,RunMotion Coach - Running,PEGI 3,0.0,True,4.5,630,https://play.google.com/store/apps/details?id=com.runmotion.android,"Jun 3, 2022","Apr 10, 2019","100,000+",4.4.9,HEALTH AND FITNESS,1,FR
6177,adidas Running: Sports Tracker,PEGI 3,0.0,True,4.4,1270000,https://play.google.com/store/apps/details?id=com.runtastic.android,"Jun 16, 2022","May 12, 2010","50,000,000+",Varies with device,HEALTH AND FITNESS,33,"FR,GF,GP,GR,PL,PM,NL,AT,MC,MT,BL,LU,MF,CZ,CY,WF,BE,VA,LI,DE,GI,SM,IT,HR,PT,FO,SJ,SK,IE,ES,GL,SI,HU"
6181,HRV4Training,PEGI 3,10.49,False,4.1,942,https://play.google.com/store/apps/details?id=com.asma.hrv4training,"May 19, 2022","Mar 22, 2017","10,000+",3.3.0,HEALTH AND FITNESS,44,"FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6188,RespiRelax+,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.thermesallevard.respi_relax,"May 30, 2017",,"1,000,000+",1.12,HEALTH AND FITNESS,2,"FR,RE"
6190,"Meditopia: Sleep, Meditation",PEGI 3,0.0,True,4.3,219000,https://play.google.com/store/apps/details?id=app.meditasyon,"May 16, 2022","Mar 7, 2017","10,000,000+",3.24.0,HEALTH AND FITNESS,27,"FR,GF,GP,RE,PM,MC,BL,LU,MQ,MF,YT,LV,WF,BE,VA,NC,AX,LI,DE,GI,SM,IT,FO,SJ,PF,ES,GL"
6192,INCI Beauty,PEGI 3,0.0,True,4.7,4710,https://play.google.com/store/apps/details?id=com.incibeauty,"Jun 20, 2022","Aug 9, 2019","1,000,000+",1.31.0,HEALTH AND FITNESS,4,"FR,LT,BG,HR"
6193,Mon espace santé,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=fr.assurancemaladie.monespacesante,"May 5, 2022",,"50,000+",1.3.2,HEALTH AND FITNESS,2,"FR,RE"
6194,Yoga Nidra France,PEGI 3,4.09,False,0.0,0,https://play.google.com/store/apps/details?id=com.yoganidrafrance.application,"Apr 28, 2022","Apr 28, 2022",10+,1.2,HEALTH AND FITNESS,5,"FR,MC,VA,GI,SM"
6195,TrainSweatEat - Sport chez toi,PEGI 3,0.0,True,5.0,10900,https://play.google.com/store/apps/details?id=com.ohmconception.trainsweateat,"Jun 19, 2022","Nov 22, 2019","500,000+",3.0.61,HEALTH AND FITNESS,2,"FR,BE"
6196,"Relive: Run, Ride, Hike & more",None,0.0,True,4.4,276000,https://play.google.com/store/apps/details?id=cc.relive.reliveapp,"Jun 23, 2022","Mar 21, 2017","10,000,000+",3.107.2,HEALTH AND FITNESS,45,"FR,GF,GP,DK,GR,PL,RE,PM,NL,AT,MC,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,CY,WF,BG,BE,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,SK,ES,GL,SI,EE,HU"
6197,OuiLive,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.ouimoveup,"Jun 18, 2022","Dec 4, 2019","10,000+",2.25.3,HEALTH AND FITNESS,1,FR
6202,bestrong,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.bestrong,"Jun 14, 2022","Jun 2, 2019","50,000+",2.4.3,HEALTH AND FITNESS,1,FR
6204,Lucky Step,PEGI 18,0.0,True,3.2,94100,https://play.google.com/store/apps/details?id=com.luckandhealth.walkingtracker.pedometer,"Jun 12, 2022","Nov 30, 2021","10,000,000+",1.0.35,HEALTH AND FITNESS,23,"FR,GF,GP,PM,MC,BL,MQ,MF,YT,CY,WF,VA,NC,AX,LI,GI,SM,FO,IS,SJ,PF,ES,GL"
6205,The Secret of Weight,PEGI 3,0.0,True,4.1,19400,https://play.google.com/store/apps/details?id=com.lesecretdupoids,"May 6, 2022","Sep 21, 2013","1,000,000+",Varies with device,HEALTH AND FITNESS,1,FR
6207,Fastic - Intermittent Fasting,None,0.0,True,4.6,391000,https://play.google.com/store/apps/details?id=de.fastic.app,"Jun 15, 2022","Apr 23, 2019","5,000,000+",1.98.2,HEALTH AND FITNESS,37,"FR,GB,GF,GP,GR,RE,PM,NL,AT,MC,MT,NO,BL,LU,MQ,MF,YT,WF,BE,VA,NC,AX,LI,DE,GI,SM,IT,PT,FO,IS,SJ,PF,RO,IE,ES,GL,EE"
6208,iMuscle 2,PEGI 3,1.79,False,3.5,2850,https://play.google.com/store/apps/details?id=com.the3d4medical.imuscle2.smartphones,"Jul 4, 2019","Dec 31, 2013","50,000+",1.9,HEALTH AND FITNESS,42,"FR,GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6211,Fake Sync Pro,PEGI 3,2.79,False,0.0,0,https://play.google.com/store/apps/details?id=com.nauman.fakesyncpro,"Feb 24, 2020","Feb 21, 2020","1,000+",1.4.5,HEALTH AND FITNESS,1,FR
6212,FizzUp - Fitness Workouts,PEGI 3,0.0,True,4.3,33500,https://play.google.com/store/apps/details?id=com.fysiki.fizzup,"May 30, 2022","Aug 1, 2016","1,000,000+",3.4.3,HEALTH AND FITNESS,1,FR
6214,winwalk - rewards for walking,PEGI 3,0.0,True,4.1,7100,https://play.google.com/store/apps/details?id=com.winwalk.android,"Jun 2, 2022","Dec 18, 2017","1,000,000+",2.3.0,HEALTH AND FITNESS,9,"FR,GF,GP,NL,MQ,MF,BE,IT,ES"
6215,Serenity: Guided Meditation,PEGI 3,0.0,True,4.9,39000,https://play.google.com/store/apps/details?id=uk.co.serenity.guided.meditation,"Jun 20, 2022","Aug 30, 2018","1,000,000+",3.9.3,HEALTH AND FITNESS,6,"FR,AT,BG,IT,RO,EE"
6217,Basic-Fit,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.basicfit.trainingApp,"Jun 12, 2022",,"1,000,000+",1.12.0,HEALTH AND FITNESS,4,"FR,NL,LU,BE"
6219,WeWard,PEGI 3,0.0,False,4.4,41600,https://play.google.com/store/apps/details?id=com.weward,"Jun 10, 2022","Mar 10, 2022","5,000,000+",7.0.0,HEALTH AND FITNESS,6,"FR,RE,NL,BE,IT,ES"
6223,"ShapeYou – Fitness, Nutrition",PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.tiboInShape.shapeyou,"Jun 20, 2022","Nov 26, 2021","100,000+",1.6.4,HEALTH AND FITNESS,3,"FR,RE,BE"
6226,Nuffield Health,PEGI 3,0.0,False,1.6,109,https://play.google.com/store/apps/details?id=com.nuffieldhealth.mybooking,"May 17, 2022","Apr 19, 2022","10,000+",1.0.4,HEALTH AND FITNESS,1,GB
6227,MyFLO Period Tracker,PEGI 12,1.89,False,2.3,1290,https://play.google.com/store/apps/details?id=com.flolivingalisavitti.myfloapp,"May 3, 2022","Jan 23, 2017","10,000+",2.0.3,HEALTH AND FITNESS,41,"GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6232,Lullaby pack Sleep + Mindroid,PEGI 3,1.49,False,3.9,2810,https://play.google.com/store/apps/details?id=com.urbandroid.sleep.addon.lullaby,"May 2, 2022","Feb 17, 2013","100,000+",2.7,HEALTH AND FITNESS,41,"GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6233,75 Hard,PEGI 12,4.29,False,3.3,457,https://play.google.com/store/apps/details?id=com.media44seven.seventyfivehard,"Jan 30, 2021","Jun 23, 2020","50,000+",1.37,HEALTH AND FITNESS,41,"GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6234,Simple Workout Log PRO Key,PEGI 3,2.69,False,4.9,2100,https://play.google.com/store/apps/details?id=com.selahsoft.workoutlogpro,"Nov 19, 2013","Dec 4, 2012","10,000+",1.1,HEALTH AND FITNESS,3,"GB,BG,BE"
6236,Balance: Meditation & Sleep,PEGI 3,0.0,True,4.7,8710,https://play.google.com/store/apps/details?id=com.elevatelabs.geonosis,"Jun 12, 2022","May 3, 2021","500,000+",1.58.0,HEALTH AND FITNESS,10,"GB,GR,MC,LU,VA,LI,GI,SM,RO,HU"
6240,BetterSleep: Sleep tracker,PEGI 3,0.0,True,4.5,324000,https://play.google.com/store/apps/details?id=ipnossoft.rma.free,"Jun 21, 2022","Dec 21, 2011","10,000,000+",20.12.1,HEALTH AND FITNESS,20,"GB,GF,GP,DK,RE,PM,BL,MQ,MF,YT,WF,NC,AX,LI,FO,SJ,PF,IE,GL,FI"
6241,NHS Weight Loss Plan,PEGI 3,0.0,False,4.5,2720,https://play.google.com/store/apps/details?id=com.nhs.weightloss,"Mar 30, 2022","Jul 23, 2020","500,000+",2.1.0,HEALTH AND FITNESS,1,GB
6242,Calorie Counter +,PEGI 3,0.0,True,4.7,28300,https://play.google.com/store/apps/details?id=com.nutratech.app.android,"May 19, 2022","Feb 5, 2013","1,000,000+",9.7.0,HEALTH AND FITNESS,23,"GB,GF,GP,RE,PM,MC,BL,MQ,MF,YT,LV,WF,VA,NC,AX,LI,GI,SM,FO,SJ,PF,IE,GL"
6243,PhysiApp®,PEGI 3,0.0,False,3.8,1220,https://play.google.com/store/apps/details?id=com.physitrack.physiapp,"Jun 12, 2022","Oct 30, 2018","1,000,000+",3.6.7,HEALTH AND FITNESS,3,"GB,NL,IE"
6244,Super Juice Me! Challenge,PEGI 3,4.99,False,3.1,414,https://play.google.com/store/apps/details?id=com.juicemaster.superJuiceMe,"Aug 15, 2021","May 1, 2014","10,000+",5.3.0,HEALTH AND FITNESS,1,GB
6245,Carb Manager–Keto Diet Tracker,PEGI 3,0.0,True,4.6,121000,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"Apr 21, 2022","Jul 13, 2017","5,000,000+",7.1.7,HEALTH AND FITNESS,24,"GB,GF,GP,RE,PM,MC,BL,MQ,MF,YT,WF,VA,NC,AX,LI,GI,SM,FO,IS,SJ,PF,IE,GL,SI"
6247,Finch: Self Care Widget Pet,PEGI 3,0.0,True,4.9,84000,https://play.google.com/store/apps/details?id=com.finch.finch,"Jun 16, 2022","May 11, 2021","1,000,000+",3.15.0,HEALTH AND FITNESS,23,"GB,GF,GP,RE,PM,MC,MT,BL,MQ,MF,YT,WF,BG,VA,NC,AX,LI,GI,SM,FO,SJ,PF,GL"
6248,Jason Vale’s Soup ‘n’ Juice Me,PEGI 3,3.99,False,4.2,55,https://play.google.com/store/apps/details?id=com.juicemaster.soupJuice,"Aug 15, 2021","Dec 12, 2014","5,000+",5.3.0,HEALTH AND FITNESS,1,GB
6249,15 Minute Workout,PEGI 3,2.49,False,0.0,0,https://play.google.com/store/apps/details?id=ca.marcusds.FifteenMinuteWorkout,"Apr 23, 2019","Mar 9, 2013","50,000+",3.4.0,HEALTH AND FITNESS,42,"GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,LI,DE,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6253,Huawei Health,PEGI 3,0.0,False,3.5,729000,https://play.google.com/store/apps/details?id=com.huawei.health,"Jul 15, 2020","Mar 15, 2017","500,000,000+",10.1.1.312,HEALTH AND FITNESS,47,"GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MC,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,VA,NC,AX,LI,DE,GI,SM,IT,HR,PT,FO,IS,SJ,PF,RO,SK,IE,ES,GL,SI,EE,FI,HU"
6254,Jason’s 7-Day Juice Challenge,PEGI 3,3.99,False,2.9,317,https://play.google.com/store/apps/details?id=com.juicemaster.diet2,"Aug 15, 2021","Jun 15, 2012","10,000+",5.3.0,HEALTH AND FITNESS,1,GB
6256,Virtual Gastric Band Hypnosis - Lose Weight Fast!,PEGI 3,7.99,False,4.0,430,https://play.google.com/store/apps/details?id=uk.co.hantshypno.vgb,"Jan 11, 2020","Feb 16, 2015","10,000+",Varies with device,HEALTH AND FITNESS,1,GB
6257,buddhify - mindfulness meditation on the go,PEGI 3,3.59,True,3.8,3350,https://play.google.com/store/apps/details?id=com.lvlup.buddhify,"Jan 21, 2021","Nov 25, 2014","100,000+",4.3.11,HEALTH AND FITNESS,40,"GB,GF,GP,DK,GR,PL,RE,PM,NL,AT,MT,NO,BL,LU,MQ,MF,CZ,YT,LT,LV,CY,WF,BG,BE,NC,AX,HR,PT,FO,IS,SJ,PF,RO,SK,IE,GL,SI,EE,FI,HU"
6258,Gastric Band with Paul McKenna,PEGI 3,7.99,False,2.8,130,https://play.google.com/store/apps/details?id=com.oncebyten.pmkgastric,"Nov 2, 2020","Aug 4, 2014","5,000+",3.2,HEALTH AND FITNESS,1,GB
6259,The Gym Group,PEGI 3,0.0,False,4.7,4560,https://play.google.com/store/apps/details?id=com.netpulse.mobile.thegymgroup,"May 25, 2022","Dec 18, 2018","500,000+",4.0,HEALTH AND FITNESS,1,GB
6261,The Body Coach: Fitness Plans,PEGI 3,0.0,True,4.8,2330,https://play.google.com/store/apps/details?id=com.thebodycoach,"Jun 16, 2022","Dec 8, 2021","100,000+",1.9.1,HEALTH AND FITNESS,4,"GB,MT,CY,IE"
